time,temp,oside
5.34926E-06,2639.73226,2639.82
5.38493E-06,2637.80903,2649.54752
5.42059E-06,2652.83099,2642.68297
5.45625E-06,2663.59648,2649.98034
5.49191E-06,2671.50905,2632.55168
5.52757E-06,2656.15563,2627.33708
5.56324E-06,2640.44569,2631.82176
5.5989E-06,2648.04438,2644.29576
5.63456E-06,2642.39085,2633.29301
5.67022E-06,2640.13393,2631.31091
5.70588E-06,2641.87149,2639.73445
5.74154E-06,2640.24512,2651.2919
5.77721E-06,2664.45255,2647.69781
5.81287E-06,2661.57716,2629.91164
5.84853E-06,2648.80041,2635.78509
5.88419E-06,2624.5661,2633.5284
5.91985E-06,2632.69814,2632.86463
5.95551E-06,2630.20873,2627.11831
5.99118E-06,2638.98267,2645.88647
6.02684E-06,2645.54548,2642.47435
6.0625E-06,2645.9035,2637.14907
6.09816E-06,2657.9229,2624.63684
6.13382E-06,2656.85885,2640.41773
6.16949E-06,2645.61642,2636.29943
6.20515E-06,2642.12234,2636.00732
6.24081E-06,2639.48903,2634.03012
6.27647E-06,2662.58089,2622.46619
6.31213E-06,2651.62052,2641.21866
6.34779E-06,2641.88759,2643.65223
6.38346E-06,2642.83108,2631.52838
6.41912E-06,2634.78486,2632.74321
6.45478E-06,2645.05457,2634.79726
6.49044E-06,2659.97361,2629.69584
6.5261E-06,2645.9501,2622.4798
6.56176E-06,2640.3491,2625.47649
6.59743E-06,2639.71961,2636.93918
6.63309E-06,2645.28845,2627.45651
6.66875E-06,2645.85952,2628.87043
6.70441E-06,2641.27611,2626.68849
6.74007E-06,2638.32722,2631.16868
6.77574E-06,2636.6673,2623.09533
6.8114E-06,2635.82625,2619.70209
6.84706E-06,2647.49811,2635.61583
6.88272E-06,2644.52149,2649.61658
6.91838E-06,2638.07081,2635.34172
6.95404E-06,2631.5861,2629.98788
6.98971E-06,2626.91263,2631.56603
7.02537E-06,2627.64112,2625.7385
7.06103E-06,2637.02322,2628.52484
7.09669E-06,2632.84893,2638.44808
7.13235E-06,2623.9556,2630.43245
7.16801E-06,2628.25139,2627.90273
7.20368E-06,2638.11379,2625.88941
7.23934E-06,2638.71792,2630.12955
0.000007275,2644.9349,2627.46978
7.31066E-06,2627.29675,2633.17918
7.34632E-06,2630.18822,2626.83333
7.38199E-06,2638.72959,2626.98957
7.41765E-06,2640.06652,2633.34493
7.45331E-06,2637.91663,2633.09021
7.48897E-06,2647.67067,2634.76007
7.52463E-06,2648.64211,2635.70544
7.56029E-06,2638.57485,2631.81455
7.59596E-06,2643.5958,2630.28679
7.63162E-06,2644.63226,2628.84689
7.66728E-06,2629.3916,2626.60339
7.70294E-06,2620.29134,2633.40633
7.7386E-06,2634.81104,2631.88551
7.77426E-06,2631.75303,2630.37675
7.80993E-06,2639.9061,2627.08382
7.84559E-06,2651.34335,2626.74612
7.88125E-06,2638.2202,2621.65643
7.91691E-06,2641.93973,2628.24946
7.95257E-06,2639.82673,2625.53423
7.98824E-06,2638.39123,2625.51009
8.0239E-06,2636.91285,2631.22263
8.05956E-06,2646.80399,2630.86379
8.09522E-06,2635.09064,2634.41368
8.13088E-06,2647.79989,2639.40981
8.16654E-06,2641.92496,2631.30933
8.20221E-06,2625.84251,2636.89933
8.23787E-06,2617.90738,2636.78532
8.27353E-06,2625.45959,2628.9843
8.30919E-06,2628.16353,2631.86822
8.34485E-06,2625.3087,2627.11907
8.38051E-06,2632.55488,2623.88557
8.41618E-06,2631.86211,2637.77198
8.45184E-06,2657.77505,2639.29388
8.4875E-06,2630.77116,2646.93158
8.52316E-06,2643.52981,2629.32005
8.55882E-06,2648.61463,2636.18589
8.59449E-06,2641.28479,2631.84322
8.63015E-06,2646.1938,2624.8775
8.66581E-06,2653.32688,2625.68372
8.70147E-06,2640.96039,2632.65897
8.73713E-06,2640.03664,2622.28631
8.77279E-06,2623.50388,2620.17577
8.80846E-06,2623.06005,2622.54625
8.84412E-06,2629.83436,2635.71451
8.87978E-06,2632.11458,2636.44583
8.91544E-06,2636.88096,2642.11771
8.9511E-06,2634.23988,2635.31236
8.98676E-06,2641.39923,2634.46062
9.02243E-06,2633.75203,2647.49049
9.05809E-06,2634.81019,2645.43626
9.09375E-06,2645.91633,2639.35873
9.12941E-06,2651.96065,2653.16448
9.16507E-06,2641.86118,2648.54691
9.20074E-06,2677.17368,2650.2435
9.2364E-06,2693.87049,2653.42784
