time,temp,oside
2.8886E-06,3236.60929,3188.12197
2.92426E-06,3239.25629,3185.80036
2.95993E-06,3235.9618,3185.23581
2.99559E-06,3237.93443,3190.77767
3.03125E-06,3235.19693,3184.87463
3.06691E-06,3235.27942,3184.20334
3.10257E-06,3232.48796,3183.97642
3.13824E-06,3231.2416,3187.21375
3.1739E-06,3232.78836,3183.97841
3.20956E-06,3232.03562,3188.65077
3.24522E-06,3224.68288,3189.91408
3.28088E-06,3209.95349,3188.38366
3.31654E-06,3195.79008,3183.79101
3.35221E-06,3191.23915,3187.76905
3.38787E-06,3183.70923,3189.72776
3.42353E-06,3176.15323,3194.57609
3.45919E-06,3170.18871,3191.87678
3.49485E-06,3162.6202,3187.27215
3.53051E-06,3159.53686,3183.97762
3.56618E-06,3160.83934,3180.13663
3.60184E-06,3157.32229,3184.84966
3.6375E-06,3154.10874,3180.07058
3.67316E-06,3150.99562,3179.96917
3.70882E-06,3143.45419,3175.37913
3.74449E-06,3145.2097,3176.75718
3.78015E-06,3139.75188,3172.73762
3.81581E-06,3137.7923,3172.83834
3.85147E-06,3133.12832,3171.49127
3.88713E-06,3130.42392,3171.3415
3.92279E-06,3127.37486,3172.13888
3.95846E-06,3126.68056,3166.24949
3.99412E-06,3124.7298,3164.65482
4.02978E-06,3124.12629,3161.20651
4.06544E-06,3127.12815,3166.29967
4.1011E-06,3119.89231,3167.27889
4.13676E-06,3112.94576,3164.46982
4.17243E-06,3111.62339,3162.56811
4.20809E-06,3116.19042,3164.54604
4.24375E-06,3115.20708,3165.93877
4.27941E-06,3109.90644,3165.42541
4.31507E-06,3107.21811,3155.44844
4.35074E-06,3109.10823,3160.04208
4.3864E-06,3108.41725,3153.39798
4.42206E-06,3113.91946,3153.38007
4.45772E-06,3107.3047,3163.59008
4.49338E-06,3103.97574,3161.04949
4.52904E-06,3107.20283,3156.35629
4.56471E-06,3106.58521,3161.07537
4.60037E-06,3103.53801,3155.9451
4.63603E-06,3102.27432,3156.16031
4.67169E-06,3101.18607,3152.56068
4.70735E-06,3098.6663,3158.17307
4.74301E-06,3097.01827,3153.35848
4.77868E-06,3100.20742,3151.36531
4.81434E-06,3098.37756,3153.96918
0.00000485,3098.54943,3153.35328
4.88566E-06,3096.18235,3147.76402
4.92132E-06,3098.57045,3151.90997
4.95699E-06,3106.42034,3158.33973
4.99265E-06,3102.9074,3156.0198
5.02831E-06,3102.22166,3150.81013
5.06397E-06,3093.04402,3153.33438
5.09963E-06,3098.01321,3155.367
5.13529E-06,3092.65095,3143.48497
5.17096E-06,3091.78542,3151.14884
5.20662E-06,3095.86114,3152.82333
5.24228E-06,3088.52099,3155.25199
5.27794E-06,3091.54755,3150.4737
5.3136E-06,3094.01967,3153.18297
5.34926E-06,3090.64259,3151.42508
5.38493E-06,3093.01629,3150.64878
5.42059E-06,3095.0251,3149.03216
5.45625E-06,3092.79329,3144.81744
5.49191E-06,3086.04316,3148.22136
5.52757E-06,3090.02501,3150.30211
5.56324E-06,3089.39737,3152.81083
5.5989E-06,3093.76435,3150.3267
5.63456E-06,3090.31012,3149.69371
5.67022E-06,3086.27214,3149.81157
5.70588E-06,3085.02535,3145.26474
5.74154E-06,3086.53661,3140.62672
5.77721E-06,3088.80872,3141.20816
5.81287E-06,3085.44186,3137.09748
5.84853E-06,3083.10978,3144.26961
5.88419E-06,3081.34625,3141.2218
5.91985E-06,3082.10193,3142.57587
5.95551E-06,3088.06554,3141.80438
5.99118E-06,3086.19964,3138.89188
6.02684E-06,3086.97691,3140.08218
6.0625E-06,3090.13238,3145.80071
6.09816E-06,3094.43769,3146.75832
6.13382E-06,3090.88446,3138.26921
6.16949E-06,3092.38242,3136.88235
6.20515E-06,3089.91978,3134.85184
6.24081E-06,3084.60707,3138.31105
6.27647E-06,3087.51213,3145.07551
6.31213E-06,3085.1468,3144.41464
6.34779E-06,3089.08098,3140.3433
6.38346E-06,3086.74485,3143.19287
6.41912E-06,3084.44039,3144.82664
6.45478E-06,3087.38565,3143.43429
6.49044E-06,3087.35583,3143.99853
6.5261E-06,3085.37415,3144.40669
6.56176E-06,3084.5374,3141.53136
6.59743E-06,3084.41727,3140.07233
6.63309E-06,3085.15047,3137.38122
6.66875E-06,3083.97858,3132.9196
6.70441E-06,3086.12298,3144.32424
6.74007E-06,3087.90391,3146.26608
6.77574E-06,3083.67525,3142.74589
6.8114E-06,3082.53541,3142.23665
6.84706E-06,3085.8584,3142.79378
6.88272E-06,3084.27944,3142.86018
6.91838E-06,3078.01817,3145.65757
6.95404E-06,3080.09135,3149.61914
6.98971E-06,3081.32373,3145.92233
7.02537E-06,3083.53532,3146.96839
7.06103E-06,3083.82801,3144.46312
7.09669E-06,3083.73829,3140.34806
7.13235E-06,3086.16935,3142.87231
7.16801E-06,3088.79802,3138.59667
7.20368E-06,3086.21531,3139.1102
7.23934E-06,3086.53444,3139.62851
0.000007275,3089.34299,3137.16927
7.31066E-06,3093.21697,3135.00531
7.34632E-06,3087.47517,3142.90295
7.38199E-06,3080.64647,3139.46076
7.41765E-06,3080.11443,3139.4187
7.45331E-06,3084.66657,3140.44612
7.48897E-06,3090.08522,3142.53005
7.52463E-06,3095.10307,3145.60087
7.56029E-06,3088.01431,3142.54418
7.59596E-06,3088.08479,3145.99649
7.63162E-06,3089.75912,3148.7441
7.66728E-06,3092.10495,3145.42689
7.70294E-06,3088.0467,3143.89983
7.7386E-06,3086.71568,3139.92193
7.77426E-06,3083.65011,3140.48974
7.80993E-06,3082.99188,3146.31332
7.84559E-06,3084.1805,3148.80567
7.88125E-06,3085.37456,3140.46743
7.91691E-06,3087.71154,3143.35594
7.95257E-06,3091.38267,3140.78773
7.98824E-06,3089.14036,3141.04285
8.0239E-06,3085.32719,3139.45308
8.05956E-06,3080.91714,3144.64524
8.09522E-06,3081.63221,3146.29377
8.13088E-06,3080.43602,3140.42198
8.16654E-06,3084.98658,3141.45935
8.20221E-06,3084.67914,3136.12905
8.23787E-06,3083.94605,3141.2634
8.27353E-06,3088.02088,3141.28687
8.30919E-06,3085.09553,3140.7802
8.34485E-06,3091.13435,3141.82237
8.38051E-06,3091.41864,3139.91825
8.41618E-06,3089.48501,3141.33935
8.45184E-06,3089.42973,3139.84291
8.4875E-06,3088.00374,3139.42991
8.52316E-06,3084.01034,3140.36868
