time,temp,oside
4.74301E-06,2252.80829,2232.97702
4.77868E-06,2227.37925,2228.61178
4.81434E-06,2220.25186,2239.64868
0.00000485,2236.96138,2257.95515
4.88566E-06,2239.24496,2244.18986
4.92132E-06,2227.20886,2223.12471
4.95699E-06,2219.53748,2227.26555
4.99265E-06,2230.79722,2218.33397
5.02831E-06,2230.0739,2218.9937
5.06397E-06,2243.88819,2226.76445
5.09963E-06,2232.72402,2230.70448
5.13529E-06,2226.68723,2218.92142
5.17096E-06,2219.66776,2222.01184
5.20662E-06,2222.06788,2220.86013
5.24228E-06,2219.60693,2224.59277
5.27794E-06,2211.69312,2220.54371
5.3136E-06,2218.18362,2229.8014
5.34926E-06,2219.10816,2215.91621
5.38493E-06,2231.5484,2227.28255
5.42059E-06,2230.12511,2231.70526
5.45625E-06,2220.15519,2223.82873
5.49191E-06,2221.91978,2227.76769
5.52757E-06,2218.27816,2222.15055
5.56324E-06,2203.10596,2214.80261
5.5989E-06,2204.94961,2220.4691
5.63456E-06,2213.41676,2224.17056
5.67022E-06,2233.19632,2216.45915
5.70588E-06,2228.07977,2222.76644
5.74154E-06,2223.42785,2220.5274
5.77721E-06,2224.6863,2214.68389
5.81287E-06,2214.58719,2216.07625
5.84853E-06,2227.22608,2222.54888
5.88419E-06,2217.17402,2216.47188
5.91985E-06,2218.01106,2223.32718
5.95551E-06,2217.40611,2218.45008
5.99118E-06,2220.19688,2211.445
6.02684E-06,2225.83089,2212.71985
6.0625E-06,2224.13871,2222.34529
6.09816E-06,2219.72237,2210.8307
6.13382E-06,2228.87269,2199.45527
6.16949E-06,2239.31122,2207.31485
6.20515E-06,2234.78552,2220.60983
6.24081E-06,2212.16165,2203.38048
6.27647E-06,2216.76018,2208.05207
6.31213E-06,2228.61869,2212.84534
6.34779E-06,2227.27441,2209.10948
6.38346E-06,2222.6147,2215.54353
6.41912E-06,2221.78075,2214.21839
6.45478E-06,2210.50852,2211.28198
6.49044E-06,2209.63619,2215.38046
6.5261E-06,2213.57283,2213.64477
6.56176E-06,2209.63985,2203.95615
6.59743E-06,2222.83865,2210.36294
6.63309E-06,2219.38844,2213.94717
6.66875E-06,2219.81573,2212.96999
6.70441E-06,2217.24147,2210.41685
6.74007E-06,2223.25542,2216.47668
6.77574E-06,2222.38255,2207.54245
6.8114E-06,2223.75756,2188.84677
6.84706E-06,2203.21581,2187.60811
6.88272E-06,2200.8531,2210.5918
6.91838E-06,2200.00529,2204.80376
6.95404E-06,2211.82136,2208.56908
6.98971E-06,2225.33178,2213.95479
7.02537E-06,2213.54995,2223.79951
7.06103E-06,2222.56916,2211.31197
7.09669E-06,2225.95701,2202.96531
7.13235E-06,2226.36539,2203.57956
7.16801E-06,2216.32494,2206.86215
7.20368E-06,2214.46858,2207.90598
7.23934E-06,2199.07977,2200.64631
0.000007275,2208.17153,2210.26932
7.31066E-06,2223.89133,2214.523
7.34632E-06,2226.29496,2221.12113
7.38199E-06,2216.18081,2204.38888
7.41765E-06,2209.84258,2206.16464
7.45331E-06,2209.76558,2216.87172
7.48897E-06,2209.58321,2214.60696
7.52463E-06,2202.04657,2206.11268
7.56029E-06,2218.51978,2206.89615
7.59596E-06,2214.20781,2210.85208
7.63162E-06,2208.46441,2195.17253
7.66728E-06,2210.40818,2209.02377
7.70294E-06,2200.25985,2210.55413
7.7386E-06,2216.59478,2206.4841
7.77426E-06,2217.16461,2208.3063
7.80993E-06,2205.44416,2207.43008
7.84559E-06,2219.80061,2206.92151
7.88125E-06,2218.20466,2194.95204
7.91691E-06,2223.36935,2193.70764
7.95257E-06,2209.96585,2196.49232
7.98824E-06,2217.34692,2206.07671
8.0239E-06,2210.08128,2209.56006
8.05956E-06,2216.22478,2204.8239
8.09522E-06,2213.58635,2205.9486
8.13088E-06,2220.57628,2216.10873
8.16654E-06,2218.60813,2204.29821
8.20221E-06,2213.93891,2218.68248
8.23787E-06,2215.7985,2216.52113
8.27353E-06,2227.7075,2220.08519
8.30919E-06,2206.2796,2199.42844
8.34485E-06,2202.64142,2214.24925
8.38051E-06,2216.28566,2212.10834
8.41618E-06,2203.8164,2216.2896
8.45184E-06,2207.6294,2205.98409
8.4875E-06,2204.06001,2200.80397
8.52316E-06,2209.10371,2202.79074
