time,temp,oside
3.60184E-06,1973.80854,2017.1755
3.6375E-06,1963.813109,2004.77339
3.67316E-06,1956.851705,2003.72699
3.70882E-06,1965.572131,1996.95884
3.74449E-06,1962.215296,1995.02894
3.78015E-06,1953.150256,1991.64189
3.81581E-06,1960.904447,1987.36728
3.85147E-06,1948.168897,1981.29699
3.88713E-06,1945.795762,1985.25918
3.92279E-06,1952.449731,1984.96666
3.95846E-06,1940.47367,1977.70819
3.99412E-06,1942.265372,1982.8581
4.02978E-06,1940.764819,1973.37498
4.06544E-06,1945.162216,1970.40562
4.1011E-06,1937.483436,1975.11203
4.13676E-06,1927.076019,1968.80043
4.17243E-06,1927.353446,1971.224
4.20809E-06,1920.491625,1970.41307
4.24375E-06,1924.628035,1967.50447
4.27941E-06,1926.165592,1962.66396
4.31507E-06,1913.541069,1956.56693
4.35074E-06,1923.165412,1964.60835
4.3864E-06,1916.323223,1962.38003
4.42206E-06,1911.309373,1960.08788
4.45772E-06,1911.9591,1963.05074
4.49338E-06,1904.42707,1955.60406
4.52904E-06,1914.753649,1953.44615
4.56471E-06,1917.386051,1958.70237
4.60037E-06,1911.235911,1955.07109
4.63603E-06,1912.329308,1952.86683
4.67169E-06,1904.155142,1951.8179
4.70735E-06,1906.918491,1944.45131
4.74301E-06,1904.808487,1943.66573
4.77868E-06,1918.952191,1940.64296
4.81434E-06,1914.489655,1942.75757
0.00000485,1908.234177,1943.16322
4.88566E-06,1904.241391,1943.14121
4.92132E-06,1900.723547,1951.5847
4.95699E-06,1894.425361,1948.91097
4.99265E-06,1898.200156,1953.29297
5.02831E-06,1915.302333,1961.19016
5.06397E-06,1907.783752,1948.0451
5.09963E-06,1898.087398,1937.4634
5.13529E-06,1889.661637,1942.80885
5.17096E-06,1901.729509,1940.67354
5.20662E-06,1895.917512,1939.94456
5.24228E-06,1885.99889,1932.76147
5.27794E-06,1894.666619,1939.67897
5.3136E-06,1894.574077,1930.15014
5.34926E-06,1889.3788,1938.18432
5.38493E-06,1900.171136,1943.21295
5.42059E-06,1893.532569,1946.23937
5.45625E-06,1888.721977,1942.90799
5.49191E-06,1894.711879,1931.45074
5.52757E-06,1900.202588,1941.75289
5.56324E-06,1888.678174,1936.87243
5.5989E-06,1893.535255,1932.91975
5.63456E-06,1886.400067,1936.69207
5.67022E-06,1885.780664,1931.28853
5.70588E-06,1878.736262,1936.48905
5.74154E-06,1882.559119,1942.84693
5.77721E-06,1881.942798,1940.03631
5.81287E-06,1876.758289,1936.11024
5.84853E-06,1884.775606,1937.15804
5.88419E-06,1889.267118,1943.50259
5.91985E-06,1898.137377,1942.03864
5.95551E-06,1891.40705,1940.01023
5.99118E-06,1889.476387,1941.47014
6.02684E-06,1882.911205,1938.39767
6.0625E-06,1887.332395,1935.14219
6.09816E-06,1897.865454,1931.64005
6.13382E-06,1892.113812,1937.10861
6.16949E-06,1897.937464,1934.97185
6.20515E-06,1897.23751,1942.89253
6.24081E-06,1898.691151,1929.88148
6.27647E-06,1880.568225,1945.46507
6.31213E-06,1882.323729,1940.01018
6.34779E-06,1884.001526,1931.05037
6.38346E-06,1884.413878,1933.67701
6.41912E-06,1877.110906,1932.79369
6.45478E-06,1877.897147,1936.36169
6.49044E-06,1881.584814,1928.14445
6.5261E-06,1888.538348,1926.81057
6.56176E-06,1880.729934,1934.93414
6.59743E-06,1888.478474,1934.94046
6.63309E-06,1891.192615,1933.34676
6.66875E-06,1888.797388,1925.615
6.70441E-06,1888.773557,1925.24699
6.74007E-06,1890.56394,1925.15443
6.77574E-06,1885.805758,1921.15812
6.8114E-06,1881.208938,1929.00748
6.84706E-06,1882.19461,1928.97763
6.88272E-06,1889.26482,1928.35686
6.91838E-06,1888.568386,1935.81354
6.95404E-06,1886.659522,1933.08687
6.98971E-06,1881.647031,1934.16528
7.02537E-06,1886.704187,1947.10954
7.06103E-06,1889.356987,1941.50839
7.09669E-06,1891.471502,1927.07381
7.13235E-06,1896.339698,1935.70425
7.16801E-06,1885.89499,1928.55824
7.20368E-06,1878.883791,1925.84513
7.23934E-06,1886.852291,1923.70316
0.000007275,1871.946129,1927.33867
7.31066E-06,1886.594175,1932.76387
7.34632E-06,1878.43771,1931.50649
7.38199E-06,1883.943474,1931.47877
7.41765E-06,1885.994961,1927.84376
7.45331E-06,1888.76912,1933.47593
7.48897E-06,1882.387229,1934.85815
7.52463E-06,1878.698973,1937.26235
7.56029E-06,1884.800319,1934.70466
7.59596E-06,1883.047737,1927.51069
7.63162E-06,1879.650455,1930.1917
7.66728E-06,1887.077327,1932.07674
7.70294E-06,1873.566574,1937.74023
7.7386E-06,1882.266069,1936.01929
7.77426E-06,1891.441938,1929.66884
7.80993E-06,1887.330172,1930.10075
7.84559E-06,1886.392984,1931.3126
7.88125E-06,1894.488268,1931.31233
7.91691E-06,1885.217407,1928.63658
7.95257E-06,1886.690196,1930.11783
7.98824E-06,1888.937315,1932.0343
8.0239E-06,1887.688246,1936.53582
8.05956E-06,1882.875898,1935.53991
8.09522E-06,1872.036856,1933.53921
8.13088E-06,1872.612858,1937.44497
8.16654E-06,1870.332923,1935.65609
8.20221E-06,1878.006449,1933.67539
8.23787E-06,1885.355903,1927.86891
8.27353E-06,1882.371883,1927.99057
8.30919E-06,1877.330975,1935.09938
8.34485E-06,1883.414526,1936.90559
8.38051E-06,1886.874842,1940.95874
8.41618E-06,1887.117242,1935.80679
8.45184E-06,1885.585776,1932.3392
8.4875E-06,1885.121456,1925.5501
8.52316E-06,1885.022302,1929.32683
8.55882E-06,1890.536393,1924.74472
8.59449E-06,1892.399117,1926.57362
8.63015E-06,1884.691144,1936.53495
8.66581E-06,1889.609769,1934.26195
8.70147E-06,1892.579785,1933.51024
8.73713E-06,1889.294152,1931.49654
8.77279E-06,1885.331413,1936.12744
8.80846E-06,1879.297682,1935.93479
8.84412E-06,1887.975029,1938.42928
8.87978E-06,1890.607749,1934.13415
8.91544E-06,1881.509023,1936.69074
8.9511E-06,1883.962201,1930.28254
8.98676E-06,1881.160096,1931.59317
9.02243E-06,1878.629175,1931.39304
9.05809E-06,1879.348398,1936.99193
9.09375E-06,1884.885257,1936.91379
9.12941E-06,1888.034744,1937.14742
9.16507E-06,1881.011111,1941.24979
9.20074E-06,1915.67741,1945.25809
9.2364E-06,1909.44104,1945.01146
