time,temp,oside
2.5e-07,2032.1716404235988,2185.53160462643
6.749999999999998e-07,2028.4528510350533,2188.735009758892
1.0999999999999996e-06,2030.4478232176127,2186.3910520347463
1.5250000000000002e-06,2031.8777368079711,2190.4619234105126
1.95e-06,2036.214447133456,2181.9941322157265
2.3749999999999997e-06,2038.3106613383968,2186.7012454634346
2.8e-06,2050.912017123004,2198.146185919559
3.2249999999999988e-06,2069.3586135122964,2195.997784794613
3.65e-06,2155.085116430464,2195.3081216202195
4.074999999999997e-06,2304.385170772917,2190.924385778288
4.5e-06,2392.536701545695,2201.718583147772
4.925e-06,2421.848421199218,2198.99271702924
5.35e-06,2429.126919373865,2212.871405451352
5.775e-06,2415.2332425673194,2225.295254504591
6.199999999999999e-06,2386.670641414742,2230.0536977711663
6.624999999999999e-06,2351.1071404249838,2239.2751866759245
7.049999999999999e-06,2307.6486913042147,2246.555829473062
7.474999999999998e-06,2271.645785416094,2243.141920068058
7.9e-06,2236.0755631985567,2251.083137685315
8.324999999999999e-06,2205.8580749722337,2252.0525151343836
8.75e-06,2180.94525960507,2244.821036654522
9.175000000000001e-06,2153.213039220671,2238.399660543553
9.6e-06,2137.34514995768,2235.718714147116
1.0025000000000001e-05,2124.2803392544224,2229.968291493505
1.045e-05,2107.685214114618,2221.6166166132443
1.0875000000000001e-05,2098.9722041177488,2221.9328102047334
1.13e-05,2091.0364853547785,2216.7688953801025
1.1724999999999999e-05,2076.324664768429,2217.9152163420927
1.215e-05,2075.816191741063,2208.058570497737
1.2574999999999998e-05,2066.7054073703638,2209.7662152887203
1.3000000000000001e-05,2060.880798416363,2206.9571590933465
1.3425e-05,2056.0138425660157,2212.2693544737398
1.3850000000000001e-05,2051.9971446950367,2209.21857990897
1.4274999999999998e-05,2050.3823198110144,2204.024346212644
1.4699999999999998e-05,2048.6294726605097,2195.6781386383063
1.5125e-05,2049.268041590904,2192.0166295494373
1.555e-05,2041.3555911734688,2199.0064173338296
1.5975000000000002e-05,2043.147615800028,2199.1913706911764
1.64e-05,2044.9971156959928,2193.0026859715235
1.6825e-05,2043.6401435752184,2192.989009980572
1.725e-05,2048.413532312557,2191.5745702274894
1.7675e-05,2040.0039630633128,2191.187945032089
1.81e-05,2039.3012198128663,2198.1705965181704
