time,temp,oside
1.426470588235294e-06,1950.7624910751397,2034.2509800476
1.7117647058823528e-06,1954.249406689392,2044.4828983161608
1.997058823529412e-06,1960.6162597189348,2036.081792918154
2.2823529411764702e-06,1958.1224816703489,2043.2364092534167
2.5676470588235286e-06,1959.1068599769528,2045.38068530146
2.852941176470588e-06,1983.8759489210483,2041.616111201385
3.1382352941176467e-06,2069.5960717078965,2055.191990734083
3.4235294117647056e-06,2087.1343482559973,2057.9751183213443
3.708823529411765e-06,2094.2116854940973,2065.4049998279847
3.994117647058824e-06,2102.493276783819,2074.245473315265
4.279411764705881e-06,2114.638210202261,2084.2707628420244
4.5647058823529405e-06,2121.288168972578,2089.272041921962
4.849999999999999e-06,2119.121352038268,2098.2968505727686
5.135294117647057e-06,2120.1707919710166,2105.1118748619274
5.420588235294117e-06,2113.2369933561035,2113.0976507760156
5.705882352941176e-06,2112.5444808024654,2122.307902666613
5.991176470588233e-06,2103.5878536850105,2120.816870023597
6.2764705882352935e-06,2100.208797048932,2124.47301451936
6.561764705882352e-06,2088.14578967696,2128.5340039628672
6.847058823529411e-06,2079.371936185055,2120.6253172648235
7.132352941176471e-06,2081.239993441235,2125.4381247690085
7.41764705882353e-06,2070.5632501308655,2126.5533067819533
