time,temp,oside
3.566176470588235e-07,1969.8544313322705,2010.60522386498
4.99264705882353e-07,1968.5333937126904,2014.2162538509688
6.419117647058823e-07,1971.3287087987424,2024.2836674155324
7.845588235294116e-07,1970.4241096068035,2010.013937576634
9.272058823529411e-07,1976.5466660800575,2015.967719732365
1.0698529411764702e-06,1974.710889164552,2022.2150840358613
1.2124999999999998e-06,1972.443741275254,2016.7003811317295
1.3551470588235292e-06,1978.4618713714667,2010.7394335229271
1.4977941176470584e-06,1973.2587998806168,2017.983402908242
1.6404411764705879e-06,1973.3508205683193,2014.4052544168392
1.7830882352941175e-06,1977.9048812360684,2009.2667029021932
1.925735294117647e-06,1981.6625434127577,2017.9110157400796
2.0683823529411763e-06,1997.6082328635107,2010.2250001259824
2.2110294117647057e-06,2030.508038594248,2026.0477706905335
2.353676470588235e-06,2169.9215596875015,2054.762460599847
2.4963235294117646e-06,2360.889086694847,2114.110349435391
2.638970588235293e-06,2444.6087111659426,2155.3964958478778
2.781617647058823e-06,2421.931159568522,2180.590701776547
2.9242647058823524e-06,2358.17117413847,2188.614430478419
3.0669117647058822e-06,2300.337982123665,2193.9634387377446
3.209558823529412e-06,2255.724875521588,2191.292470551673
3.3522058823529406e-06,2231.1561523925916,2189.66565135209
3.49485294117647e-06,2206.7344128606846,2181.3008033934293
3.6375e-06,2188.5586282439604,2177.880729361478
3.7801470588235293e-06,2171.8856730815487,2165.3945570269498
3.922794117647058e-06,2155.9939305138137,2172.061660776891
4.065441176470588e-06,2143.2385527759084,2154.4190545580796
4.208088235294117e-06,2129.050109813106,2145.242396460699
4.350735294117647e-06,2121.404222308163,2142.6783515669385
4.493382352941176e-06,2113.2347139502667,2127.045368650746
4.636029411764706e-06,2100.728185364865,2124.6286639920568
4.778676470588234e-06,2092.4170464859567,2111.908268490128
4.921323529411764e-06,2087.1780534058,2108.914222154782
5.063970588235294e-06,2081.3907587118856,2104.36700974824
5.206617647058823e-06,2071.815325976207,2097.224778973596
5.3492647058823525e-06,2063.8316163069985,2089.274132213436
5.4919117647058815e-06,2058.8491699372726,2091.535381321324
5.6345588235294105e-06,2055.461780968886,2092.0187533184817
5.77720588235294e-06,2052.13754335381,2090.265652756548
5.919852941176469e-06,2048.5123222909488,2077.1870372278886
6.0625e-06,2048.3258164759286,2072.540058253369
6.205147058823528e-06,2046.043103415764,2073.507123334041
6.347794117647059e-06,2042.4656663436,2059.2962985822032
6.490441176470588e-06,2036.7303992826016,2063.7760339655247
6.633088235294116e-06,2034.3626796927467,2071.0996268975164
6.7757352941176475e-06,2030.8843327292147,2064.151882448152
6.918382352941176e-06,2028.7813465821248,2060.302078368047
7.0610294117647055e-06,2025.4083708996695,2058.006870782316
7.203676470588235e-06,2021.9480446682323,2056.992773593028
7.346323529411764e-06,2017.82147431609,2048.812357312351
7.488970588235294e-06,2018.1316151829208,2050.4923826560303
