time,temp,oside
6.25e-08,1890.335101192799,1989.7898971061811
4.875e-07,1889.108961617956,1987.3055810597384
9.125e-07,1885.6959085238104,1984.8465725069273
1.3375e-06,1889.5246640561,1983.548514421139
1.7625e-06,1892.3416290081352,1984.2621197212488
2.1875e-06,1890.1773211172365,1985.0414411015424
2.6124999999999996e-06,1889.005799242383,1985.9945135056953
3.0374999999999997e-06,1893.2484115362424,1988.232725029804
3.4625000000000003e-06,1889.9586464343795,1989.237300877524
3.8875e-06,1898.9055898027248,1986.1875572260449
4.3125e-06,1906.6807889956945,1985.4329017769755
4.7375e-06,1935.9130438980133,1983.7742832473384
5.162499999999999e-06,2082.217285920041,1991.3781831858837
5.5875e-06,2187.7103860737075,1995.1188359295688
6.0125e-06,2158.752184851336,2008.4497530678193
6.4375e-06,2106.655609462337,2018.2731184609097
6.862499999999999e-06,2082.6843553711938,2019.938918659701
7.2874999999999976e-06,2060.102987026412,2026.533416457084
7.7125e-06,2048.022009346362,2031.1579468935008
8.1375e-06,2033.817352305666,2034.9247212299797
8.5625e-06,2024.9248547702632,2035.30003248334
8.9875e-06,2015.8506145221024,2035.9767983523673
9.412499999999998e-06,2007.768709579805,2034.448816158984
9.8375e-06,2000.143867961497,2038.832536668354
1.0262499999999999e-05,1988.3567923653568,2035.3226187308671
1.0687499999999999e-05,1986.0183625816344,2035.012835200985
1.11125e-05,1974.7426250402968,2037.4293967184808
1.15375e-05,1968.91701040196,2031.727786161408
1.19625e-05,1964.4959178457264,2030.7909993890771
1.23875e-05,1955.7571241764217,2028.3365063200808
1.28125e-05,1951.9237261915537,2029.179390488464
1.32375e-05,1943.8457770444877,2027.8490152367824
1.3662499999999998e-05,1942.6233618165115,2025.0333766358117
1.40875e-05,1939.050390857004,2023.0137579576171
1.4512499999999999e-05,1936.1737696142893,2021.2689395869031
1.4937499999999999e-05,1931.570253993952,2019.4594498727868
1.53625e-05,1928.6897329111337,2015.6989909844533
1.57875e-05,1927.040835642226,2017.1653245468265
1.6212499999999998e-05,1923.3644144119032,2019.724118383148
1.6637499999999998e-05,1926.2868418089547,2013.6054650988333
1.7062499999999998e-05,1921.0833645026007,2013.9973700942323
1.74875e-05,1918.1639816937463,2012.9186631401867
1.7912500000000002e-05,1919.015916222984,2005.2256790431943
1.83375e-05,1918.8396850068264,2009.8844519697595
1.87625e-05,1915.5960979747204,2008.194508948316
1.91875e-05,1914.3323438205584,2002.3580454898447
1.96125e-05,1909.886547797489,2003.0968983799044
2.00375e-05,1908.5057799708363,2005.264148502764
2.04625e-05,1911.8583651168144,2005.6740030160809
2.08875e-05,1907.4754920632895,2001.7759787361856
2.13125e-05,1907.6374317481752,2002.0527425416603
