time,temp,oside
6.25e-08,2017.9279119749588,2196.2289545238687
4.875e-07,2017.9259333578327,2185.6447430292005
9.125e-07,2017.0909010300393,2181.919459170569
1.3375e-06,2018.5802100823705,2185.366062369472
1.7625e-06,2020.2857961383927,2192.499402968432
2.1875e-06,2016.6501149796943,2189.0965898898016
2.6124999999999996e-06,2012.909207971744,2192.2444641154148
3.0374999999999997e-06,2016.8538929076824,2187.0325259049937
3.4625000000000003e-06,2018.5982946676993,2188.5057495769215
3.8875e-06,2024.7664173514647,2191.0973766314414
4.3125e-06,2027.7503996845105,2189.327702351671
4.7375e-06,2033.9801772284784,2192.903995868256
5.162499999999999e-06,2047.4666409015445,2193.249936418523
5.5875e-06,2157.7072339698293,2199.300307753193
6.0125e-06,2316.481221046152,2211.9528804636298
6.4375e-06,2294.9534540408035,2212.1747870603654
6.862499999999999e-06,2244.2053584975606,2215.7659021394056
7.2874999999999976e-06,2217.0586029363794,2227.3460818297112
7.7125e-06,2200.694014654401,2233.2415721813504
8.1375e-06,2184.8463006386296,2233.9686225672035
8.5625e-06,2172.6839697860078,2242.9013561517695
8.9875e-06,2161.986046934268,2247.7859125617047
9.412499999999998e-06,2156.100651940402,2244.859646408744
9.8375e-06,2151.8521098868414,2250.4358915140774
1.0262499999999999e-05,2139.163204236462,2247.627646642308
1.0687499999999999e-05,2129.948196718597,2245.533870956676
1.11125e-05,2123.456783014793,2247.390211750711
1.15375e-05,2117.2980860291063,2240.9973987312865
1.19625e-05,2105.895090960337,2250.2521118843542
1.23875e-05,2102.6193561109417,2249.8684728473104
1.28125e-05,2096.7163675685847,2241.436617122239
1.32375e-05,2091.73365786136,2251.625257322234
1.3662499999999998e-05,2088.723967809893,2241.3185351106054
1.40875e-05,2086.44901870504,2247.139141822255
1.4512499999999999e-05,2078.747120677156,2243.5642757490887
1.4937499999999999e-05,2073.970676281328,2244.1495352007605
1.53625e-05,2067.9467946910822,2237.456413454592
1.57875e-05,2066.4338152441605,2237.8808800122993
1.6212499999999998e-05,2062.040039075934,2231.7471881970655
1.6637499999999998e-05,2060.2025506411446,2234.5281422087014
1.7062499999999998e-05,2058.554675442724,2230.7430828323
1.74875e-05,2056.5718938680566,2225.896906219328
1.7912500000000002e-05,2055.253945994368,2220.821686542394
1.83375e-05,2053.4717395735174,2218.370054299786
1.87625e-05,2047.501412594418,2220.6936497301845
1.91875e-05,2047.824907123752,2221.5537651655527
1.96125e-05,2047.7610531359423,2220.488060829456
2.00375e-05,2046.7030849406704,2215.4216683713303
