time,temp,oside
2.5e-07,2021.4968986339088,2222.67188558878
6.749999999999998e-07,2023.7833126501043,2219.6640458869088
1.0999999999999996e-06,2022.0481371903877,2220.137052149328
1.5250000000000002e-06,2024.3314370231196,2224.5022575249054
1.95e-06,2037.6942747747132,2226.998230460352
2.3749999999999997e-06,2061.075409443514,2221.7168951307176
2.8e-06,2094.920592514611,2224.7232133016223
3.2249999999999988e-06,2161.3707540418472,2227.9310058303668
3.65e-06,2431.199979013565,2230.001698532614
4.074999999999997e-06,2745.0213767243345,2233.0308665276457
4.5e-06,2870.942430509994,2244.8546706538928
4.925e-06,2888.35876049288,2261.0388735826627
5.35e-06,2875.859243914913,2280.689239480129
5.775e-06,2827.0116446986844,2301.5425000985206
6.199999999999999e-06,2747.47668174663,2319.6341978214937
6.625e-06,2662.6748979223066,2330.0447464171884
7.05e-06,2587.073243202444,2334.709318294111
7.475e-06,2503.487449746101,2352.7448764287556
7.9e-06,2435.9876359222185,2346.8510476071665
8.324999999999999e-06,2372.707585544329,2345.276914412207
8.75e-06,2314.0689501637607,2334.662902852289
9.175000000000001e-06,2269.6249830370457,2332.8921321549838
9.6e-06,2228.551030362344,2326.732599972549
1.0025e-05,2198.0168666348686,2316.9636482334845
1.0449999999999998e-05,2166.429867496243,2311.999186300536
1.0875e-05,2149.5769970063916,2298.195175377293
1.13e-05,2131.832583076616,2284.8305124167573
1.1724999999999999e-05,2107.0339040546405,2285.4416224729416
1.2149999999999999e-05,2093.0453103753143,2274.597193882956
1.2574999999999999e-05,2091.549686331532,2272.6439988507605
1.3e-05,2073.06968089046,2264.4261826514385
1.3425e-05,2062.812144491065,2259.5372309190484
1.3850000000000001e-05,2070.8634103647264,2261.344469611633
1.4274999999999998e-05,2056.8866734039525,2256.289027984926
1.4699999999999998e-05,2048.5134372914436,2249.1049683628926
1.5125e-05,2049.068534022012,2244.444152777818
1.555e-05,2047.8119076439089,2242.448212832745
1.5975000000000002e-05,2048.021794425691,2236.4686759478304
1.64e-05,2042.3896240307124,2241.093895664787
1.6825e-05,2036.4122200619167,2240.571701311541
1.725e-05,2033.6276188559264,2235.355611891703
1.7675e-05,2028.507946461648,2236.2396010466828
1.81e-05,2031.0699119264448,2234.5074868444244
